longitude,minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded,total_reviews,price
-73.9768,12.0,2.0,41.0,26.0,0.0,4.73,
-73.98338,30.0,121.0,345.0,7.0,1.0,1.06,134.0
-73.98025,3.0,2.0,173.0,26.0,1.0,7.3100000000000005,150.0
-73.924,18.0,18.0,310.0,56.0,0.0,0.0,5000.0
-73.83186,1.0,1.0,0.0,63.0,0.0,2.09,
-73.81465,4.0,1.0,0.0,62.0,1.0,1.03,
-73.77857,2.0,1.0,169.0,140.0,2.0,6.95,60.0
-73.99753,6.0,1.0,0.0,14.0,1.0,5.5600000000000005,45.0
-73.99706,3.0,1.0,212.0,53.0,1.0,221.68,67.0
-73.80122,1.0,1.0,41.0,46.0,0.0,53.230000000000004,142.0
-73.98708,1.0,1.0,11.0,7.0,1.0,43.2,67.0
-73.96181,1.0,1.0,364.0,12.0,0.0,0.0,69.0
-73.8593,4.0,2.0,215.0,129.0,0.0,84.52,95.0
-73.96402,3.0,1.0,0.0,22.0,0.0,1.03,195.0
-73.95133,1.0,1.0,66.0,15.0,0.0,0.0,
-73.95085,14.0,1.0,21.0,20.0,1.0,0.0,289.0
-73.93751,2.0,1.0,218.0,2.0,0.0,39.17,80.0
-73.98668,4.0,1.0,0.0,19.0,0.0,1.02,69.0
-73.95918,1.0,1.0,0.0,6.0,1.0,0.0,95.0
-73.94478,3.0,1.0,217.0,6.0,1.0,132.72,110.0
-73.94504,2.0,4.0,273.0,12.0,0.0,7.09,175.0
-73.95099,1.0,5.0,0.0,2.0,0.0,1.02,35.0
-73.91625,6.0,1.0,0.0,49.0,1.0,0.0,175.0
-73.95044,11.0,1.0,189.0,6.0,1.0,8.42,2800.0
-73.98155,2.0,1.0,365.0,113.0,0.0,0.0,100.0
-73.94728,1.0,1.0,302.0,2.0,0.0,27.79,88.0
-73.9777,4.0,1.0,358.0,1.0,1.0,9.24,499.0
-73.95688,1.0,3.0,365.0,6.0,1.0,10.28,80.0
-73.98231,2.0,1.0,0.0,19.0,1.0,10.18,49.0
-74.01235,3.0,1.0,22.0,43.0,1.0,27.37,
-73.98938,30.0,25.0,288.0,8.0,1.0,0.0,
-73.92971,2.0,3.0,280.0,35.0,0.0,16.33,100.0
-73.92567,3.0,2.0,2.0,21.0,1.0,65.91,
-73.9311,3.0,1.0,0.0,21.0,0.0,2.08,199.0
-73.97154,4.0,1.0,0.0,8.0,1.0,8.16,81.0
-73.98319,4.0,1.0,37.0,1.0,1.0,60.56,90.0
-73.96268,2.0,1.0,126.0,8.0,0.0,18.44,80.0
-73.97699,1.0,1.0,140.0,5.0,1.0,12.530000000000001,175.0
-73.98163,3.0,1.0,345.0,68.0,1.0,40.79,
-73.92968,15.0,1.0,321.0,21.0,0.0,6.42,
-73.95493,3.0,2.0,215.0,20.0,1.0,103.23,70.0
-73.94644,6.0,2.0,66.0,2.0,1.0,52.13,175.0
-73.93105,1.0,1.0,0.0,56.0,0.0,0.0,
-73.95257,3.0,1.0,31.0,28.0,1.0,20.32,350.0
-73.9567,45.0,1.0,83.0,28.0,1.0,0.0,
-73.90622,3.0,2.0,0.0,56.0,1.0,1.09,120.0
-73.93952,25.0,1.0,5.0,20.0,0.0,0.0,129.0
-73.97616,7.0,1.0,18.0,16.0,1.0,18.21,60.0
-73.93552,1.0,1.0,0.0,12.0,0.0,3.08,76.0
-73.98002,4.0,1.0,0.0,16.0,1.0,18.42,150.0
-73.91499,1.0,1.0,284.0,21.0,1.0,31.13,40.0
-73.93999,7.0,1.0,0.0,12.0,1.0,5.09,250.0
-73.98717,1.0,1.0,365.0,23.0,1.0,0.0,55.0
-73.98757,1.0,13.0,358.0,71.0,0.0,0.0,124.0
-73.95496,3.0,3.0,76.0,20.0,0.0,19.42,130.0
-73.96641,4.0,1.0,0.0,12.0,1.0,8.35,700.0
-73.98216,1.0,7.0,63.0,71.0,0.0,8.49,
-73.98545,30.0,232.0,349.0,40.0,1.0,0.0,
-74.0224,6.0,1.0,0.0,79.0,0.0,1.02,
-73.98983,4.0,1.0,0.0,23.0,1.0,13.35,200.0
-73.93633,1.0,1.0,0.0,30.0,0.0,1.02,179.0
-73.97091,2.0,1.0,66.0,8.0,0.0,0.0,200.0
-73.93576,4.0,9.0,89.0,15.0,1.0,7.34,
-73.94556,2.0,1.0,0.0,12.0,1.0,9.33,
-73.95189,2.0,1.0,271.0,20.0,1.0,158.5,
-73.92375,2.0,1.0,362.0,21.0,0.0,22.46,65.0
-73.99323,2.0,1.0,10.0,48.0,1.0,26.9,100.0
-73.9616,2.0,1.0,144.0,24.0,0.0,7.26,
-73.96406,2.0,1.0,0.0,117.0,1.0,13.37,195.0
-73.98049,2.0,1.0,46.0,5.0,1.0,44.43,115.0
-73.95433,1.0,3.0,65.0,6.0,0.0,80.99,
-73.94523,1.0,1.0,0.0,4.0,0.0,3.05,
-73.94904,1.0,1.0,0.0,2.0,0.0,3.08,60.0
-73.98163,1.0,1.0,0.0,0.0,1.0,4.08,175.0
-73.95631,3.0,2.0,249.0,6.0,1.0,163.97,80.0
-73.92353,30.0,37.0,0.0,18.0,0.0,0.0,72.0
-73.93298,2.0,3.0,90.0,15.0,1.0,9.61,100.0
-73.92204,1.0,1.0,5.0,21.0,0.0,1.37,100.0
-73.97891,3.0,2.0,87.0,16.0,0.0,3.0300000000000002,47.0
-73.94719,2.0,1.0,177.0,6.0,1.0,2.64,125.0
-73.87968,2.0,1.0,10.0,103.0,0.0,9.879999999999999,56.0
-73.93677,1.0,10.0,348.0,25.0,0.0,22.259999999999998,
-73.93235,2.0,1.0,58.0,6.0,0.0,0.0,80.0
-74.16388,10.0,3.0,89.0,216.0,0.0,0.0,40.0
-73.86498,16.0,2.0,110.0,162.0,0.0,56.43,180.0
-73.94236,1.0,2.0,168.0,2.0,0.0,16.22,79.0
-73.95578,1.0,1.0,300.0,28.0,1.0,117.54,150.0
-73.97493,1.0,1.0,0.0,26.0,0.0,2.04,250.0
-73.96683,1.0,1.0,0.0,29.0,1.0,2.05,169.0
-73.97878,2.0,1.0,79.0,8.0,0.0,25.64,199.0
-73.98942,2.0,1.0,0.0,7.0,0.0,6.16,
-73.86268,2.0,1.0,230.0,47.0,1.0,98.43,120.0
-73.98741,5.0,1.0,0.0,1.0,1.0,2.06,
-73.94281,1.0,2.0,365.0,2.0,1.0,3.38,160.0
-73.97973,4.0,1.0,67.0,10.0,1.0,25.009999999999998,100.0
-73.94796,10.0,2.0,0.0,12.0,1.0,1.11,550.0
-73.99781,3.0,1.0,0.0,53.0,1.0,41.6,40.0
-73.97815,1.0,1.0,0.0,8.0,1.0,1.02,95.0
-73.92937,7.0,1.0,0.0,30.0,0.0,0.0,150.0
-73.86079,4.0,2.0,266.0,129.0,0.0,22.68,
-73.93569,3.0,1.0,105.0,6.0,1.0,12.25,71.0
-73.96256,29.0,96.0,206.0,1.0,1.0,0.0,40.0
-73.93843,2.0,1.0,144.0,12.0,1.0,17.96,55.0
-73.94821,3.0,2.0,343.0,12.0,1.0,7.1,150.0
-73.91881,5.0,4.0,173.0,56.0,1.0,1.16,
-73.98103,7.0,1.0,0.0,19.0,1.0,11.39,120.0
-73.98928,3.0,1.0,167.0,7.0,1.0,0.0,100.0
-73.9455,1.0,2.0,57.0,2.0,0.0,3.3,
-73.92932,3.0,1.0,0.0,56.0,1.0,3.2,
-73.89254,3.0,2.0,0.0,144.0,0.0,0.0,60.0
-73.98917,30.0,25.0,257.0,8.0,1.0,7.58,
-73.99831,30.0,1.0,28.0,7.0,1.0,0.0,99.0
-73.91008,6.0,1.0,0.0,44.0,1.0,2.13,136.0
-73.93646,3.0,9.0,74.0,15.0,1.0,25.04,120.0
-73.91358,1.0,7.0,313.0,56.0,0.0,17.259999999999998,300.0
-73.94872,30.0,5.0,282.0,15.0,1.0,15.16,119.0
-73.98923,5.0,1.0,0.0,23.0,1.0,8.43,99.0
-73.9541,2.0,1.0,0.0,28.0,1.0,5.11,
-73.95606,1.0,1.0,188.0,28.0,1.0,11.469999999999999,31.0
-73.94813,2.0,1.0,0.0,15.0,1.0,23.59,48.0
-73.9995,1.0,1.0,158.0,7.0,0.0,193.87,
-73.90599,7.0,1.0,8.0,49.0,1.0,2.03,60.0
-73.97571,2.0,1.0,118.0,19.0,0.0,28.23,1000.0
-73.96509,1.0,2.0,333.0,29.0,0.0,97.36,
-73.91361,2.0,2.0,102.0,39.0,0.0,77.31,100.0
-73.92394,4.0,1.0,0.0,6.0,0.0,18.99,150.0
-74.00479,2.0,3.0,273.0,27.0,1.0,17.62,140.0
-73.90654,30.0,103.0,94.0,31.0,0.0,0.0,
-73.9615,4.0,1.0,10.0,3.0,0.0,14.54,235.0
-73.99363,3.0,1.0,189.0,7.0,1.0,86.8,200.0
-73.9282,7.0,1.0,343.0,54.0,1.0,0.0,40.0
-73.94432,3.0,1.0,0.0,4.0,1.0,2.19,90.0
-73.94967,4.0,1.0,324.0,15.0,0.0,15.32,379.0
-73.91471,91.0,8.0,218.0,21.0,0.0,42.85,
-73.95744,2.0,1.0,0.0,28.0,0.0,10.4,
-73.98603,3.0,1.0,0.0,7.0,1.0,20.5,49.0
-73.95633,5.0,1.0,179.0,12.0,0.0,3.99,60.0
-73.96156,5.0,1.0,0.0,3.0,0.0,4.17,224.0
-73.94082,2.0,1.0,11.0,4.0,0.0,2.18,115.0
-73.96782,1.0,1.0,0.0,8.0,1.0,2.06,49.0
-73.943,3.0,5.0,347.0,54.0,0.0,12.17,115.0
-73.9398,30.0,1.0,88.0,2.0,0.0,9.25,
-73.81448,3.0,10.0,349.0,37.0,0.0,70.16,98.0
-73.98967,1.0,1.0,188.0,7.0,1.0,13.28,
-73.95375,30.0,6.0,242.0,6.0,0.0,18.93,50.0
-73.98735,1.0,5.0,269.0,1.0,0.0,6.0,75.0
-73.97973,3.0,4.0,0.0,19.0,0.0,12.26,
-73.89575,180.0,13.0,189.0,70.0,0.0,0.0,
-73.86378,1.0,8.0,273.0,129.0,0.0,20.0,
-73.84329,3.0,2.0,356.0,187.0,0.0,13.2,85.0
-73.96022,2.0,4.0,281.0,12.0,0.0,57.97,115.0
-73.92007,30.0,103.0,0.0,39.0,0.0,1.38,
-73.9342,30.0,43.0,249.0,54.0,0.0,2.06,80.0
-73.99311,2.0,1.0,0.0,32.0,1.0,13.52,35.0
-73.9288,2.0,1.0,21.0,25.0,1.0,4.0,
-73.92913,1.0,1.0,264.0,80.0,1.0,105.87,
-73.96588,30.0,3.0,55.0,29.0,1.0,6.23,379.0
-73.96536,4.0,49.0,80.0,1.0,1.0,2.29,285.0
-73.91697,2.0,1.0,15.0,44.0,1.0,159.73,60.0
-73.9453,14.0,1.0,179.0,6.0,0.0,7.15,
-73.71928,3.0,1.0,88.0,210.0,2.0,1.1400000000000001,225.0
-73.887,2.0,1.0,201.0,70.0,1.0,30.68,75.0
-73.97223,3.0,12.0,0.0,1.0,1.0,42.63,100.0
-74.00183,2.0,1.0,0.0,111.0,0.0,7.26,200.0
-73.96465,5.0,1.0,0.0,3.0,0.0,0.0,115.0
-73.96792,2.0,1.0,305.0,1.0,0.0,201.1,
-73.89457,1.0,1.0,365.0,84.0,0.0,12.46,40.0
-73.90752,30.0,103.0,235.0,31.0,0.0,0.0,
-73.99267,1.0,4.0,151.0,33.0,0.0,21.29,64.0
-73.91324,2.0,1.0,0.0,49.0,0.0,2.1,134.0
-73.97987,2.0,1.0,84.0,17.0,1.0,2.0,
-73.98934,6.0,1.0,128.0,19.0,1.0,1.16,330.0
-73.95225,7.0,1.0,0.0,2.0,0.0,2.05,170.0
-73.78962,1.0,2.0,0.0,149.0,0.0,8.3,90.0
-74.01343,20.0,1.0,0.0,43.0,1.0,0.0,65.0
-73.93805,30.0,1.0,0.0,30.0,0.0,1.04,
-73.79554,4.0,7.0,365.0,160.0,2.0,1.45,75.0
-73.99935,2.0,2.0,74.0,33.0,0.0,95.78,265.0
-73.96775,3.0,1.0,126.0,28.0,1.0,77.48,148.0
-73.97669,1.0,1.0,0.0,5.0,0.0,2.07,95.0
-73.95431,30.0,1.0,0.0,24.0,1.0,0.0,94.0
-73.88876,1.0,5.0,37.0,70.0,0.0,58.37,109.0
-73.98853,1.0,5.0,361.0,7.0,2.0,10.16,490.0
-73.95405,5.0,1.0,52.0,28.0,1.0,8.0,200.0
-73.93866,2.0,1.0,10.0,6.0,1.0,82.94,69.0
-73.94436,7.0,1.0,0.0,51.0,0.0,1.08,99.0
-73.99757,2.0,1.0,0.0,33.0,1.0,14.38,75.0
-73.8061,3.0,6.0,256.0,37.0,1.0,0.0,
-73.96755,5.0,1.0,0.0,12.0,1.0,12.57,77.0
-73.95403,5.0,3.0,29.0,2.0,1.0,87.13,35.0
-73.95972,5.0,3.0,14.0,24.0,1.0,7.15,140.0
-73.95681,1.0,1.0,0.0,20.0,0.0,3.05,
-73.9944,30.0,1.0,106.0,64.0,1.0,93.09,45.0
-73.95816,4.0,1.0,173.0,22.0,0.0,8.19,185.0
-73.79232,4.0,1.0,69.0,160.0,1.0,57.48,60.0
-73.92273,3.0,1.0,188.0,39.0,0.0,28.38,50.0
-73.99509,3.0,2.0,11.0,9.0,1.0,19.56,50.0
-73.99158,9.0,1.0,16.0,79.0,1.0,0.0,47.0
-73.99612,10.0,1.0,0.0,14.0,1.0,18.9,186.0
-73.94844,5.0,1.0,177.0,2.0,1.0,25.34,100.0
-73.97447,2.0,11.0,162.0,1.0,0.0,0.0,400.0
-73.92035,4.0,1.0,179.0,21.0,0.0,2.07,75.0
-73.80815,5.0,7.0,178.0,37.0,1.0,52.63,
-73.94646,1.0,2.0,0.0,24.0,1.0,4.11,65.0
-73.94207,2.0,1.0,51.0,12.0,0.0,99.09,110.0
-73.94976,28.0,2.0,310.0,2.0,1.0,54.4,
-73.95599,4.0,2.0,0.0,6.0,1.0,0.0,51.0
-73.9562,3.0,1.0,46.0,12.0,0.0,22.88,140.0
-73.96928,28.0,1.0,365.0,117.0,0.0,2.05,85.0
-73.85367,1.0,7.0,360.0,57.0,0.0,3.4699999999999998,165.0
-73.91675,1.0,1.0,0.0,56.0,0.0,0.0,30.0
-73.72597,1.0,3.0,89.0,183.0,0.0,6.0,116.0
-73.99579,6.0,1.0,0.0,53.0,0.0,18.21,70.0
-73.93746,1.0,4.0,85.0,6.0,0.0,155.99,46.0
-73.99277,2.0,1.0,22.0,7.0,1.0,246.65,70.0
-74.00687,3.0,1.0,0.0,102.0,0.0,0.0,250.0
-73.98258,2.0,1.0,0.0,8.0,1.0,36.45,70.0
-73.89808,4.0,1.0,0.0,44.0,1.0,0.0,140.0
-73.99075,3.0,1.0,0.0,19.0,1.0,0.0,150.0
-73.98785,2.0,2.0,68.0,23.0,0.0,79.5,
-73.94232,1.0,4.0,215.0,4.0,0.0,154.06,85.0
-73.84056,3.0,1.0,26.0,118.0,1.0,30.13,50.0
-73.91181,3.0,3.0,365.0,6.0,0.0,19.259999999999998,99.0
-73.99158,4.0,1.0,7.0,9.0,1.0,31.84,
-73.74893,2.0,1.0,78.0,85.0,0.0,53.93,
-73.96723,6.0,1.0,176.0,1.0,1.0,0.0,
-73.95398,2.0,1.0,0.0,2.0,0.0,0.0,
-73.94588,1.0,1.0,152.0,4.0,1.0,20.11,200.0
-73.99092,21.0,3.0,332.0,14.0,0.0,3.54,69.0
-73.96079,2.0,1.0,0.0,15.0,0.0,1.03,300.0
-73.95252,1.0,1.0,68.0,2.0,0.0,29.49,69.0
-73.90852,7.0,1.0,0.0,6.0,0.0,7.41,40.0
-73.98003,3.0,2.0,57.0,16.0,1.0,30.58,160.0
-73.98455,2.0,1.0,71.0,23.0,0.0,43.64,
-73.99017,1.0,3.0,111.0,7.0,0.0,115.61,29.0
-73.98089,1.0,1.0,340.0,19.0,0.0,83.35,55.0
-73.92564,1.0,2.0,319.0,56.0,0.0,14.75,850.0
-73.99208,180.0,1.0,358.0,7.0,1.0,0.0,75.0
-73.87882,2.0,2.0,295.0,84.0,0.0,71.59,60.0
-73.946,4.0,2.0,0.0,2.0,0.0,3.4,
-73.95432,1.0,3.0,1.0,12.0,1.0,74.63,69.0
-73.94176,11.0,1.0,0.0,12.0,1.0,11.24,100.0
-73.97113,1.0,3.0,216.0,1.0,1.0,114.4,75.0
-73.98107,3.0,2.0,6.0,16.0,1.0,16.27,179.0
-73.95724,4.0,1.0,0.0,20.0,1.0,3.24,80.0
-74.00761,5.0,1.0,0.0,123.0,0.0,6.19,196.0
-73.9498,2.0,1.0,6.0,6.0,1.0,9.27,43.0
-73.92642,5.0,1.0,66.0,12.0,0.0,6.26,145.0
-73.92831,2.0,1.0,0.0,6.0,1.0,6.13,50.0
-73.96396,1.0,1.0,116.0,12.0,1.0,78.08,99.0
-73.98704,2.0,1.0,54.0,7.0,0.0,69.65,80.0
-73.94505,1.0,1.0,0.0,12.0,1.0,11.23,118.0
-73.9664,5.0,1.0,0.0,22.0,0.0,3.16,55.0
-73.93781,1.0,1.0,1.0,4.0,2.0,10.0,200.0
-73.95314,10.0,1.0,184.0,6.0,0.0,20.29,150.0
-73.91777,7.0,2.0,16.0,21.0,0.0,0.0,
-73.95035,1.0,2.0,0.0,12.0,0.0,1.03,145.0
-73.77983,2.0,4.0,153.0,46.0,1.0,47.01,99.0
-73.9289,7.0,1.0,89.0,21.0,0.0,2.06,80.0
-73.96013,1.0,1.0,0.0,45.0,0.0,0.0,195.0
-73.98494,2.0,1.0,61.0,34.0,0.0,2.0,42.0
-73.98015,5.0,1.0,263.0,19.0,1.0,4.73,53.0
-73.93876,31.0,1.0,333.0,6.0,1.0,1.04,
-73.93901,7.0,1.0,76.0,30.0,0.0,10.46,99.0
-73.85335,7.0,1.0,0.0,95.0,0.0,0.0,
-73.98595,3.0,1.0,5.0,10.0,0.0,3.4,177.0
-73.93967,1.0,1.0,0.0,20.0,0.0,4.34,145.0
-73.95035,3.0,1.0,0.0,2.0,0.0,1.05,44.0
-73.94889,3.0,1.0,0.0,2.0,0.0,3.09,85.0
-73.96025,7.0,1.0,0.0,45.0,0.0,1.04,150.0
-73.9325,2.0,1.0,41.0,30.0,1.0,30.98,70.0
-73.93113,4.0,2.0,105.0,6.0,0.0,34.75,150.0
-73.92886,1.0,1.0,37.0,21.0,0.0,16.22,
-73.92175,2.0,1.0,209.0,15.0,1.0,70.0,200.0
-73.99966,3.0,1.0,40.0,27.0,1.0,60.78,55.0
-73.99927,3.0,1.0,3.0,11.0,1.0,3.49,69.0
-73.98812,3.0,3.0,24.0,7.0,0.0,56.67,
-74.00524,1.0,1.0,0.0,11.0,0.0,1.02,
-73.98198,6.0,1.0,0.0,1.0,0.0,0.0,42.0
-73.99335,3.0,1.0,48.0,14.0,1.0,48.78,180.0
-73.94955,180.0,3.0,155.0,73.0,0.0,0.0,125.0
-73.96972,2.0,1.0,0.0,1.0,1.0,7.15,160.0
-73.94542,1.0,2.0,76.0,12.0,0.0,18.13,100.0
-73.97243,14.0,1.0,346.0,1.0,0.0,0.0,
-73.95075,5.0,1.0,298.0,6.0,1.0,11.44,71.0
-73.98756,1.0,1.0,169.0,19.0,1.0,201.47,
-73.91975,1.0,8.0,275.0,39.0,0.0,11.02,
-74.01712,120.0,232.0,163.0,101.0,1.0,0.0,180.0
-73.85884,2.0,1.0,365.0,87.0,1.0,1.18,79.0
-73.92772,1.0,1.0,165.0,56.0,2.0,19.76,60.0
-73.98038,2.0,1.0,0.0,26.0,1.0,0.0,160.0
-73.93629,4.0,1.0,96.0,12.0,0.0,88.75,110.0
-73.95976,1.0,1.0,194.0,3.0,1.0,274.64,193.0
-73.9988,1.0,1.0,175.0,14.0,1.0,17.35,50.0
-74.17459,4.0,1.0,363.0,191.0,1.0,20.57,250.0
-73.91449,4.0,1.0,0.0,21.0,0.0,10.85,
-73.9225,14.0,2.0,0.0,56.0,0.0,0.0,50.0
-74.00424,3.0,1.0,0.0,27.0,1.0,2.06,35.0
-73.9526,3.0,7.0,23.0,25.0,1.0,1.81,90.0
-73.94442,2.0,1.0,0.0,15.0,0.0,21.38,
-73.9922,1.0,1.0,106.0,7.0,1.0,27.66,79.0
-73.96293,3.0,1.0,0.0,3.0,1.0,2.05,
-73.83065,2.0,3.0,301.0,171.0,1.0,7.99,129.0
-73.97865,30.0,49.0,329.0,5.0,1.0,0.0,125.0
-73.96966,2.0,1.0,0.0,3.0,1.0,1.02,
-73.98757,2.0,1.0,0.0,19.0,0.0,6.0,100.0
-73.93705,4.0,1.0,51.0,30.0,1.0,5.88,110.0
-73.97673,5.0,2.0,364.0,5.0,0.0,3.17,278.0
-74.0051,29.0,327.0,345.0,43.0,1.0,0.0,100.0
-73.99667,1.0,10.0,200.0,7.0,0.0,0.0,
-73.95863,1.0,1.0,0.0,15.0,0.0,1.02,
-73.94093,1.0,1.0,116.0,30.0,0.0,10.82,39.0
-74.00025,6.0,1.0,0.0,14.0,1.0,1.03,99.0
-73.93528,1.0,1.0,0.0,6.0,0.0,0.0,110.0
-73.98906,30.0,9.0,310.0,19.0,0.0,0.0,250.0
-74.00477,4.0,1.0,10.0,11.0,1.0,10.47,199.0
-73.94868,3.0,1.0,0.0,12.0,0.0,2.04,150.0
-73.92826,7.0,1.0,363.0,6.0,0.0,0.0,55.0
-74.00623,29.0,96.0,332.0,43.0,1.0,0.0,
-73.92308,2.0,6.0,341.0,39.0,0.0,14.49,65.0
-73.93263,1.0,1.0,0.0,4.0,1.0,35.5,45.0
-73.98593,2.0,1.0,34.0,50.0,1.0,9.95,
-73.91372,1.0,1.0,0.0,39.0,0.0,3.17,50.0
-73.94964,1.0,2.0,293.0,25.0,0.0,35.1,250.0
-73.95373,2.0,4.0,45.0,2.0,0.0,12.28,120.0
-73.97428,2.0,2.0,0.0,0.0,1.0,10.54,54.0
-73.91492,3.0,1.0,0.0,21.0,0.0,12.89,150.0
-73.88536,3.0,2.0,49.0,182.0,0.0,39.69,100.0
-73.94041,2.0,1.0,8.0,6.0,1.0,1.15,130.0
-73.95656,2.0,1.0,65.0,20.0,0.0,21.92,95.0
-74.0354,2.0,1.0,313.0,75.0,1.0,4.42,
-73.99785,3.0,1.0,80.0,14.0,1.0,0.0,115.0
-73.92418,30.0,2.0,27.0,18.0,1.0,3.22,
-73.94524,30.0,8.0,364.0,28.0,1.0,0.0,195.0
-73.97954,2.0,3.0,28.0,16.0,1.0,19.33,350.0
-73.9506,1.0,1.0,0.0,6.0,0.0,0.0,
-73.94362,1.0,2.0,365.0,54.0,2.0,11.0,145.0
-73.94751,2.0,2.0,61.0,2.0,1.0,5.24,
-73.94612,3.0,1.0,0.0,2.0,0.0,10.57,35.0
-73.93987,2.0,1.0,0.0,6.0,0.0,1.05,42.0
-73.96016,1.0,2.0,247.0,82.0,0.0,129.54,225.0
-73.93177,7.0,4.0,30.0,54.0,0.0,64.53,149.0
-73.9469,3.0,2.0,88.0,12.0,0.0,6.65,75.0
-73.94316,5.0,1.0,0.0,12.0,0.0,4.07,46.0
-73.95879,2.0,1.0,79.0,12.0,0.0,5.52,
-73.95726,3.0,1.0,299.0,15.0,1.0,11.2,130.0
-73.9,3.0,4.0,59.0,59.0,0.0,48.0,150.0
-73.97528,365.0,1.0,364.0,16.0,0.0,0.0,
-73.97242,7.0,1.0,321.0,8.0,0.0,3.13,95.0
-73.99833,1.0,2.0,0.0,14.0,1.0,8.19,
-74.0016,2.0,1.0,277.0,33.0,1.0,120.51,220.0
-73.99652,1.0,12.0,359.0,14.0,0.0,86.71,200.0
-74.00602,2.0,1.0,2.0,14.0,1.0,11.53,
-73.98061,4.0,1.0,122.0,26.0,1.0,73.02,30.0
-73.95175,10.0,1.0,152.0,12.0,1.0,49.48,187.0
-74.00603,29.0,327.0,334.0,43.0,1.0,2.51,85.0
-73.95495,3.0,1.0,0.0,28.0,1.0,2.1,54.0
-73.92654,1.0,1.0,295.0,98.0,0.0,39.32,175.0
-73.99787,4.0,1.0,0.0,52.0,1.0,1.02,38.0
-73.95311,2.0,1.0,36.0,2.0,0.0,0.0,
-73.92115,3.0,1.0,0.0,21.0,1.0,4.15,145.0
-73.98161,3.0,2.0,326.0,19.0,1.0,186.78,173.0
-73.98039,2.0,1.0,0.0,1.0,1.0,3.17,150.0
-73.92613,1.0,1.0,319.0,56.0,0.0,119.46,89.0
-73.97235,30.0,232.0,279.0,8.0,1.0,0.0,200.0
-73.91614,1.0,1.0,177.0,15.0,0.0,0.0,120.0
-73.9122,2.0,2.0,125.0,21.0,0.0,0.0,54.0
-73.9435,1.0,2.0,0.0,12.0,0.0,2.05,50.0
-74.00986,2.0,2.0,141.0,43.0,1.0,58.11,
-73.95182,5.0,1.0,0.0,20.0,0.0,2.05,59.0
-73.90971,3.0,1.0,339.0,214.0,1.0,5.25,149.0
-73.99264,5.0,1.0,0.0,48.0,1.0,2.46,142.0
-73.94326,1.0,1.0,6.0,6.0,0.0,1.03,120.0
-73.89113,1.0,1.0,365.0,83.0,2.0,2.32,70.0
-73.95699,5.0,1.0,77.0,20.0,0.0,0.0,200.0
-74.01753,7.0,1.0,3.0,90.0,1.0,1.09,299.0
-73.98098,5.0,1.0,0.0,26.0,1.0,3.08,80.0
-73.91719,7.0,1.0,0.0,18.0,0.0,1.03,60.0
-73.99022,30.0,2.0,39.0,10.0,0.0,2.0,99.0
-73.97012,2.0,1.0,71.0,8.0,0.0,0.0,60.0
-73.94913,1.0,1.0,0.0,25.0,1.0,3.23,
-73.95312,2.0,1.0,9.0,2.0,1.0,17.12,60.0
-73.99186,4.0,1.0,172.0,7.0,0.0,13.68,175.0
-73.96276,1.0,4.0,140.0,12.0,1.0,0.0,
-73.93894,28.0,1.0,41.0,2.0,1.0,0.0,180.0
-73.93406,2.0,1.0,0.0,30.0,1.0,0.0,70.0
-73.92621,3.0,1.0,0.0,21.0,1.0,1.03,190.0
-73.94746,8.0,1.0,0.0,28.0,0.0,1.05,60.0
-73.93488,5.0,3.0,4.0,12.0,0.0,1.37,45.0
-73.91839,3.0,1.0,0.0,56.0,1.0,17.31,
-73.83357,1.0,7.0,365.0,124.0,2.0,8.0,
-74.00605,1.0,1.0,122.0,14.0,1.0,8.0,37.0
-73.99797,1.0,1.0,65.0,33.0,0.0,27.36,100.0
-74.00102,20.0,1.0,32.0,14.0,1.0,6.17,197.0
-73.98132,1.0,10.0,271.0,8.0,0.0,0.0,90.0
-73.96557,3.0,1.0,0.0,12.0,1.0,2.05,188.0
-73.91566,1.0,3.0,27.0,21.0,0.0,49.34,110.0
-73.99812,1.0,1.0,0.0,33.0,0.0,0.0,175.0
-73.95702,3.0,1.0,0.0,12.0,1.0,2.12,100.0
-73.94062,2.0,1.0,55.0,30.0,0.0,15.29,295.0
-73.93115,1.0,2.0,28.0,21.0,0.0,26.77,
-73.98178,2.0,1.0,0.0,10.0,2.0,1.06,70.0
-73.82742,7.0,12.0,134.0,37.0,0.0,19.84,
-73.96322,3.0,1.0,108.0,22.0,1.0,4.0,
-73.97904,3.0,1.0,356.0,16.0,1.0,59.84,99.0
-73.98697,30.0,11.0,0.0,8.0,1.0,30.33,
-73.92806,2.0,2.0,363.0,80.0,0.0,11.18,259.0
-73.92756,7.0,1.0,179.0,54.0,2.0,1.11,
-73.95348,3.0,2.0,0.0,6.0,1.0,223.11,300.0
-73.94912,4.0,1.0,0.0,12.0,1.0,5.25,210.0
-73.8483,2.0,2.0,342.0,213.0,1.0,1.06,195.0
-73.85434,2.0,2.0,106.0,63.0,1.0,158.31,96.0
-73.93006,1.0,4.0,259.0,21.0,1.0,15.03,80.0
-73.95503,2.0,1.0,32.0,2.0,1.0,72.76,160.0
-73.96955,3.0,1.0,0.0,117.0,0.0,2.0,199.0
-73.98334,1.0,4.0,103.0,8.0,0.0,292.58,
